,content,label
72,"['may', 'cancel', 'subscription', 'time', 'please', 'note', 'however', 'except', 'thirty', '30', 'day', 'period', 'following', 'start', 'subscription', 'sales', 'final', 'first', 'thirty', '30', 'day', 'period', 'following', 'start', 'subscription', 'receive', 'refund', 'portion', 'subscription', 'fee', 'paid', 'current', 'subscription', 'period', 'time', 'cancellation', 'cancel', 'either', 'email', 'us', 'supportacademiaedu', 'follow', 'instructions', 'provide', 'response', 'cancellation', 'request', 'ii', 'initiate', 'cancellation', 'account', 'settings', 'within', 'services', 'responsible', 'subscription', 'fees', 'incurred', 'current', 'subscription', 'period', 'cancel', 'cancellation', 'effective', 'immediately', 'academiaedu', 'allow', 'access', 'subscription', 'features', 'recently', 'paidup', 'subscription', 'period', 'ends', 'terminate', 'access', 'cancelling', 'subscription', 'won’t', 'cancel', 'account', 'see', 'termination', 'account', 'cancellation', 'section', 'information', 'canceling', 'account']",0
73,"['please', 'aware', 'fee', 'subscription', 'plan', 'exclusive', 'taxes', 'point', 'applicable', 'sales', 'use', 'vat', 'gst', 'excise', 'withholding', 'similar', 'taxes', 'levies', 'whether', 'domestic', 'foreign', 'exist', 'member', 'liable']",0
74,"['believe', 'sole', 'discretion', 'member', 'academiaedu', 'academia', 'premium', 'academiaedu', 'paid', 'services', 'breach', 'terms', 'act', 'outside', 'letter', 'spirit', 'terms', 'reserve', 'right', 'add', 'limitations', 'access', 'wwwacademiaedu', 'including', 'terminating', 'access', 'wwwacademiaedu']",1
75,"['believe', 'sole', 'discretion', 'member', 'academiaedu', 'academia', 'premium', 'academiaedu', 'paid', 'services', 'breach', 'terms', 'act', 'outside', 'letter', 'spirit', 'terms', 'reserve', 'right', 'add', 'limitations', 'access', 'wwwacademiaedu', 'including', 'terminating', 'access', 'wwwacademiaedu']",1
76,"['site', 'services', 'collective', 'content', 'protected', 'copyright', 'trademark', 'laws', 'united', 'states', 'foreign', 'countries', 'acknowledge', 'agree', 'site', 'services', 'collective', 'content', 'including', 'associated', 'intellectual', 'property', 'rights', 'exclusive', 'property', 'academiaedu', 'licensors', 'remove', 'alter', 'obscure', 'copyright', 'trademark', 'service', 'mark', 'proprietary', 'rights', 'notices', 'incorporated', 'accompanying', 'site', 'services', 'collective', 'content']",0
77,"['licenses', 'granted', 'academiaedu', 'academiaedu', 'content', 'member', 'content']",0
78,"['subject', 'compliance', 'terms', 'conditions', 'terms', 'academiaedu', 'authorizes', 'download', 'view', 'print', 'academiaedu', 'content', 'solely', 'personal', 'noncommercial', 'purposes', 'access', 'use', 'site', 'services', 'including', 'download', 'view', 'print', 'member', 'content', 'solely', 'personal', 'noncommercial', 'purposes', 'subject', 'restrictions', 'set', 'forth', 'terms', 'right', 'sublicense', 'license', 'rights', 'granted', 'section']",0
79,"['use', 'copy', 'adapt', 'modify', 'prepare', 'derivative', 'works', 'based', 'upon', 'distribute', 'license', 'sell', 'transfer', 'publicly', 'display', 'publicly', 'perform', 'transmit', 'stream', 'broadcast', 'otherwise', 'exploit', 'site', 'services', 'collective', 'content', 'related', 'information', 'may', 'access', 'except', 'expressly', 'permitted', 'terms', 'licenses', 'rights', 'granted', 'implication', 'otherwise', 'intellectual', 'property', 'rights', 'owned', 'controlled', 'academiaedu', 'licensors', 'except', 'licenses', 'rights', 'expressly', 'granted', 'terms']",0
80,"['may', 'sole', 'discretion', 'permit', 'members', 'post', 'upload', 'publish', 'submit', 'transmit', 'member', 'content', 'making', 'member', 'content', 'available', 'site', 'services', 'hereby', 'grant', 'academiaedu', 'worldwide', 'revocable', 'nonexclusive', 'transferable', 'license', 'exercise', 'rights', 'copyright', 'medium', 'authorize', 'others', 'connection', 'operating', 'providing', 'services', 'content', 'members', 'provided', 'member', 'content', 'sold', 'profit', 'academiaedu', 'claim', 'ownership', 'rights', 'member', 'content', 'nothing', 'terms', 'deemed', 'restrict', 'rights', 'may', 'use', 'exploit', 'member', 'content']",0
81,"['acknowledge', 'agree', 'solely', 'responsible', 'member', 'content', 'make', 'available', 'site', 'services', 'accordingly', 'represent', 'warrant', 'either', 'sole', 'exclusive', 'owner', 'member', 'content', 'make', 'available', 'site', 'services', 'rights', 'licenses', 'consents', 'releases', 'necessary', 'grant', 'academiaedu', 'rights', 'member', 'content', 'contemplated', 'terms', 'ii', 'neither', 'member', 'content', 'posting', 'uploading', 'publication', 'submission', 'transmittal', 'member', 'content', 'academiaedu’s', 'use', 'member', 'content', 'portion', 'thereof', 'means', 'site', 'services', 'infringe', 'misappropriate', 'violate', 'third', 'party’s', 'patent', 'copyright', 'trademark', 'trade', 'secret', 'moral', 'rights', 'intellectual', 'property', 'rights', 'rights', 'publicity', 'privacy', 'result', 'violation', 'applicable', 'law', 'regulation']",0
82,"['part', 'functionality', 'site', 'services', 'may', 'link', 'account', 'online', 'accounts', 'may', 'third', 'party', 'service', 'providers', 'account', '“third', 'party', 'account”', 'either', 'providing', 'third', 'party', 'account', 'login', 'information', 'academiaedu', 'site', 'services', 'ii', 'allowing', 'academiaedu', 'access', 'third', 'party', 'account', 'permitted', 'applicable', 'terms', 'conditions', 'govern', 'use', 'third', 'party', 'account', 'represent', 'entitled', 'disclose', 'third', 'party', 'account', 'login', 'information', 'academiaedu', 'andor', 'grant', 'academiaedu', 'access', 'third', 'party', 'account', 'including', 'limited', 'use', 'purposes', 'described', 'herein', 'without', 'breach', 'terms', 'conditions', 'govern', 'use', 'applicable', 'third', 'party', 'account', 'without', 'obligating', 'academiaedu', 'pay', 'fees', 'making', 'academiaedu', 'subject', 'usage', 'limitations', 'imposed', 'third', 'party', 'service', 'providers']",0
83,"['granting', 'academiaedu', 'access', 'third', 'party', 'accounts', 'understand', 'academiaedu', 'access', 'make', 'available', 'store', 'applicable', 'content', 'provided', 'stored', 'third', 'party', 'account', '“third', 'party', 'account', 'content”', 'available', 'site', 'services', 'via', 'account', 'unless', 'otherwise', 'specified', 'terms', 'third', 'party', 'account', 'content', 'considered', 'member', 'content', 'purposes', 'terms', 'depending', 'third', 'party', 'accounts', 'choose', 'subject', 'privacy', 'settings', 'set', 'third', 'party', 'accounts', 'personally', 'identifiable', 'information', 'post', 'third', 'party', 'accounts', 'available', 'account', 'site', 'services', 'please', 'note', 'third', 'party', 'account', 'associated', 'service', 'becomes', 'unavailable', 'academiaedu’s', 'access', 'third', 'party', 'account', 'terminated', 'third', 'party', 'service', 'provider', 'third', 'party', 'account', 'content', 'available', 'third', 'party', 'account', 'longer', 'available', 'site', 'services', 'ability', 'disable', 'connection', 'account', 'third', 'party', 'accounts', 'time', 'accessing', 'account', 'settings', 'page', 'please', 'note', 'relationship', 'third', 'party', 'service', 'providers', 'associated', 'wth', 'third', 'party', 'accounts', 'governed', 'solely', 'agreements', 'third', 'party', 'service', 'providers', 'academiaedu', 'makes', 'effort', 'review', 'third', 'party', 'account', 'content', 'purpose', 'including', 'limited', 'accuracy', 'legality', 'noninfringement', 'academiaedu', 'responsible', 'third', 'party', 'account', 'content']",0
84,"['welcome', 'encourage', 'provide', 'feedback', 'comments', 'suggestions', 'improvements', 'site', 'services', '“feedback”', 'may', 'submit', 'feedback', 'emailing', 'us', 'feedbackacademiaeduor', '“ideas”', 'section', 'site', 'acknowledge', 'agree', 'submit', 'feedback', 'us', 'hereby', 'grant', 'us', 'nonexclusive', 'worldwide', 'perpetual', 'irrevocable', 'fullypaid', 'royaltyfree', 'sublicensable', 'transferable', 'license', 'intellectual', 'property', 'rights', 'control', 'use', 'copy', 'modify', 'create', 'derivative', 'works', 'based', 'upon', 'otherwise', 'exploit', 'feedback', 'purpose']",0
85,"['post', 'upload', 'publish', 'submit', 'transmit', 'content', 'infringes', 'misappropriates', 'violates', 'third', 'party’s', 'patent', 'copyright', 'trademark', 'trade', 'secret', 'moral', 'rights', 'intellectual', 'property', 'rights', 'rights', 'publicity', 'privacy', 'ii', 'violates', 'encourages', 'conduct', 'would', 'violate', 'applicable', 'law', 'regulation', 'would', 'give', 'rise', 'civil', 'liability', 'iii', 'fraudulent', 'knowingly', 'false', 'misleading', 'deceptive', 'iv', 'defamatory', 'obscene', 'pornographic', 'vulgar', 'offensive', 'v', 'promotes', 'discrimination', 'bigotry', 'racism', 'hatred', 'harassment', 'harm', 'individual', 'group', 'vi', 'violent', 'threatening', 'promotes', 'violence', 'actions', 'threatening', 'person', 'entity', 'vii', 'promotes', 'illegal', 'harmful', 'activities', 'substances']",0
86,"['disclose', 'information', 'right', 'disclose', 'confidential', 'information', 'others', 'including', 'employer']",0
87,"['use', 'display', 'mirror', 'frame', 'site', 'individual', 'element', 'within', 'site', 'services', 'academiaedu’s', 'name', 'academiaedu', 'trademark', 'logo', 'proprietary', 'information', 'layout', 'design', 'page', 'form', 'contained', 'page', 'without', 'academiaedu’s', 'express', 'written', 'consent']",0
88,"['access', 'tamper', 'use', 'nonpublic', 'areas', 'site', 'academiaedu’s', 'computer', 'systems', 'technical', 'delivery', 'systems', 'academiaedu’s', 'providers']",0
89,"['attempt', 'probe', 'scan', 'test', 'vulnerability', 'academiaedu', 'system', 'network', 'breach', 'security', 'authentication', 'measures']",0
90,"['avoid', 'bypass', 'remove', 'deactivate', 'impair', 'descramble', 'otherwise', 'circumvent', 'technological', 'measure', 'implemented', 'academiaedu', 'academiaedu’s', 'providers', 'third', 'party', 'including', 'another', 'user', 'protect', 'site', 'services', 'collective', 'content']",0
91,"['scrape', 'copy', 'profiles', 'information', 'others', 'means', 'including', 'crawlers', 'browser', 'plugins', 'addons', 'technology', 'manual', 'work']",0
92,"['sell', 'sponsor', 'otherwise', 'monetize', 'feature', 'services', 'without', 'academiaedus', 'consent']",0
93,"['attempt', 'access', 'search', 'site', 'services', 'collective', 'content', 'download', 'collective', 'content', 'site', 'services', 'use', 'engine', 'software', 'tool', 'agent', 'device', 'mechanism', 'including', 'spiders', 'robots', 'crawlers', 'data', 'mining', 'tools', 'like', 'software', 'andor', 'search', 'agents', 'provided', 'academiaedu', 'generally', 'available', 'third', 'party', 'web', 'browsers']",0
94,"['use', 'bots', 'automated', 'methods', 'access', 'services', 'add', 'download', 'contacts', 'profile', 'information']",0
95,"['send', 'unsolicited', 'unauthorized', 'advertising', 'promotional', 'materials', 'email', 'junk', 'mail', 'spam', 'chain', 'letters', 'form', 'solicitation']",0
96,"['use', 'meta', 'tags', 'hidden', 'text', 'metadata', 'utilizing', 'academiaedu', 'trademark', 'logo', 'url', 'product', 'name', 'without', 'academiaedu’s', 'express', 'written', 'consent']",0
97,"['use', 'site', 'services', 'collective', 'content', 'commercial', 'purpose', 'benefit', 'third', 'party', 'manner', 'permitted', 'terms']",0
98,"['forge', 'tcpip', 'packet', 'header', 'part', 'header', 'information', 'email', 'newsgroup', 'posting', 'way', 'use', 'site', 'services', 'collective', 'content', 'send', 'altered', 'deceptive', 'false', 'sourceidentifying', 'information']",0
99,"['attempt', 'decipher', 'decompile', 'disassemble', 'reverse', 'engineer', 'software', 'used', 'provide', 'site', 'services', 'collective', 'content']",0
100,"['interfere', 'attempt', 'interfere', 'access', 'user', 'host', 'network', 'including', 'without', 'limitation', 'sending', 'virus', 'overloading', 'flooding', 'spamming', 'mailbombing', 'site', 'services']",0
101,"['collect', 'store', 'personally', 'identifiable', 'information', 'site', 'services', 'users', 'site', 'services', 'without', 'express', 'permission']",0
102,"['impersonate', 'misrepresent', 'affiliation', 'person', 'entity']",0
103,"['encourage', 'enable', 'individual', 'foregoing']",0
104,"['academiaedu', 'respects', 'copyright', 'law', 'expects', 'users']",0
105,"['site', 'services', 'may', 'contain', 'links', 'thirdparty', 'websites', 'resources', 'acknowledge', 'agree', 'academiaedu', 'responsible', 'liable', 'availability', 'accuracy', 'websites', 'resources', 'ii', 'content', 'products', 'services', 'available', 'websites', 'resources', 'links', 'websites', 'resources', 'imply', 'endorsement', 'academiaedu', 'websites', 'resources', 'content', 'products', 'services', 'available', 'websites', 'resources', 'acknowledge', 'sole', 'responsibility', 'assume', 'risk', 'arising', 'use', 'websites', 'resources', 'content', 'products', 'services', 'available', 'websites', 'resources']",0
106,"['academiaedu', 'reserves', 'right', 'sole', 'discretion', 'discontinue', 'terminate', 'site', 'services', 'terminate', 'terms', 'time', 'without', 'prior', 'notice']",1
107,"['breach', 'terms', 'academiaedu', 'right', 'suspend', 'disable', 'account', 'terminate', 'terms', 'sole', 'discretion', 'without', 'prior', 'notice']",1
108,"['academiaedu', 'reserves', 'right', 'revoke', 'access', 'use', 'site', 'services', 'collective', 'content', 'time', 'without', 'cause']",1
109,"['site', 'services', 'collective', 'content', 'provided', '“as', 'is”', 'without', 'warranty', 'kind', 'either', 'express', 'implied', 'without', 'limiting', 'foregoing', 'academiaedu', 'explicitly', 'disclaims', 'warranties', 'merchantability', 'fitness', 'particular', 'purpose', 'quiet', 'enjoyment', 'noninfringement', 'warranties', 'arising', 'course', 'dealing', 'usage', 'trade', 'academiaedu', 'makes', 'warranty', 'site', 'services', 'collective', 'content', 'meet', 'requirements', 'available', 'uninterrupted', 'secure', 'errorfree', 'basis', 'academiaedu', 'makes', 'warranty', 'regarding', 'quality', 'products', 'services', 'collective', 'content', 'purchased', 'obtained', 'site', 'services', 'accuracy', 'timeliness', 'truthfulness', 'completeness', 'reliability', 'content', 'obtained', 'site', 'services']",0
110,"['advice', 'information', 'whether', 'oral', 'written', 'obtained', 'academiaedu', 'site', 'services', 'collective', 'content', 'create', 'warranty', 'expressly', 'made', 'herein']",0
111,"['solely', 'responsible', 'communications', 'interactions', 'users', 'site', 'services', 'persons', 'communicate', 'interact', 'result', 'use', 'site', 'services', 'understand', 'academiaedu', 'screen', 'inquire', 'background', 'users', 'site', 'services', 'academiaedu', 'make', 'attempt', 'verify', 'statements', 'users', 'site', 'services', 'academiaedu', 'makes', 'representations', 'warranties', 'conduct', 'users', 'site', 'services', 'compatibility', 'current', 'future', 'users', 'site', 'services', 'agree', 'take', 'reasonable', 'precautions', 'communications', 'interactions', 'users', 'site', 'services', 'persons', 'communicate', 'interact', 'result', 'use', 'site', 'services', 'particularly', 'decide', 'meet', 'offline', 'person']",0
